Month,Hour,Minutes,light_level,RS_outdoor,TM_outdoor,temperature
8,20,40,0.0,0,24.1,31.9
8,20,50,0.0,0,23.8,31.9
8,21,0,0.0,0,23.8,31.8
8,21,10,0.0,0,23.8,31.8
8,21,20,0.0,0,23.6,31.8
8,21,30,0.0,0,23.6,31.8
8,21,40,0.0,0,23.6,31.7
8,21,50,0.0,0,23.3,31.7
8,22,0,0.0,0,23.3,31.7
8,22,10,0.0,0,23.3,31.7
8,22,20,0.0,0,23.3,31.6
8,22,30,0.0,0,23.3,31.6
8,22,40,0.0,0,23.3,31.6
8,22,50,0.0,0,23.1,31.6
8,23,0,0.0,0,23.1,31.6
8,23,10,0.0,0,23.1,31.6
8,23,20,0.0,0,22.8,31.6
8,23,30,0.0,0,22.8,31.5
8,23,40,0.0,0,22.8,31.5
8,23,50,0.0,0,20.1,31.5
9,0,0,0.0,0,20.1,27.4
9,0,10,0.0,0,20.1,27.4
8,0,0,0.0,0,22.5,31.5
8,0,10,0.0,0,22.5,31.5
12,23,50,0.0,0,22.5,22.9
8,0,20,0.0,0,22.3,31.5
8,0,30,0.0,0,22.3,31.5
8,0,40,0.0,0,22.3,31.4
8,0,50,0.0,0,22.5,31.4
8,1,0,0.0,0,22.5,31.4
8,1,10,0.0,0,22.5,31.4
8,1,20,0.0,0,22.6,31.4
8,1,30,0.0,0,22.6,31.4
8,1,40,0.0,0,22.6,31.4
8,1,50,0.0,0,22.1,31.3
8,2,0,0.0,0,22.1,31.3
8,2,10,0.0,0,22.1,31.3
8,2,20,0.0,0,22.5,31.3
8,2,30,0.0,0,22.5,31.3
8,2,40,0.0,0,22.5,31.3
8,2,50,0.0,0,22.2,31.3
8,3,0,0.0,0,22.2,31.3
8,3,10,0.0,0,22.2,31.3
8,3,20,0.0,0,21.8,31.3
8,3,30,0.0,0,21.8,31.2
8,3,40,0.0,0,21.8,31.2
8,3,50,0.0,0,21.4,31.2
8,4,0,0.0,0,21.4,31.2
8,4,10,0.0,0,21.4,31.2
8,4,20,0.0,0,21.4,31.2
8,4,30,0.0,0,21.4,31.2
8,4,40,0.0,0,21.4,31.1
8,4,50,0.0,14,21.1,31.1
8,5,0,0.0,14,21.1,31.1
8,5,10,0.0,14,21.1,31.1
8,5,20,0.0,39,21.6,31.1
8,5,30,0.0,39,21.6,31.1
8,5,40,0.0,39,21.6,31.1
8,5,50,1.0,116,22.1,31.2
8,6,0,1.0,116,22.1,31.2
8,6,10,1.0,116,22.1,31.3
8,6,20,1.0,233,22.8,31.3
8,6,30,1.0,233,22.8,31.4
8,6,50,1.0,340,24.2,31.5
8,7,0,1.0,340,24.2,31.6
8,7,10,1.0,340,24.2,31.7
8,7,20,1.0,435,25.9,31.8
8,7,30,1.0,435,25.9,31.9
8,7,40,1.0,435,25.9,31.9
8,7,50,1.0,534,27.4,32.0
8,8,0,1.0,534,27.4,32.1
8,8,10,1.0,534,27.4,32.1
8,8,20,1.0,572,28.5,32.2
8,8,30,1.0,572,28.5,32.2
8,8,40,0.0,572,28.5,32.3
8,8,50,0.0,668,30.0,32.3
8,9,0,0.0,668,30.0,32.4
8,9,10,0.0,668,30.0,32.4
8,9,20,0.0,704,31.2,32.4
8,9,30,0.0,704,31.2,32.5
8,9,40,0.0,704,31.2,32.5
8,9,50,0.0,704,32.5,32.5
8,10,0,0.0,704,32.5,32.5
8,10,10,1.0,704,32.5,32.5
8,10,20,1.0,751,31.7,32.5
8,10,30,1.0,751,31.7,32.5
8,10,40,1.0,751,31.7,32.5
8,10,50,1.0,847,31.9,32.5
8,11,0,1.0,847,31.9,32.5
8,11,10,1.0,847,31.9,32.5
8,11,20,1.0,855,32.5,32.5
8,11,30,1.0,855,32.5,32.6
8,11,40,1.0,855,32.5,32.6
8,11,50,1.0,860,32.2,32.6
8,12,0,1.0,860,32.2,32.6
8,12,10,1.0,860,32.2,32.6
8,12,20,1.0,849,31.7,32.7
8,12,30,1.0,849,31.7,32.7
8,12,40,1.0,849,31.7,32.7
8,12,50,1.0,829,31.4,32.7
8,13,0,1.0,829,31.4,32.7
8,13,10,1.0,829,31.4,32.7
8,13,20,1.0,788,31.5,32.8
8,13,30,1.0,788,31.5,32.8
8,13,40,1.0,788,31.5,32.8
8,13,50,1.0,732,31.2,32.8
8,14,0,1.0,732,31.2,32.8
8,14,10,1.0,732,31.2,32.9
8,14,20,1.0,669,31.0,32.9
8,14,30,1.0,669,31.0,32.9
8,14,40,1.0,669,31.0,32.9
8,14,50,1.0,595,30.6,33.0
8,15,0,1.0,595,30.6,33.0
8,15,10,1.0,595,30.6,33.0
8,15,20,1.0,512,30.5,33.0
8,15,30,1.0,512,30.5,33.1
8,15,40,1.0,512,30.5,33.1
8,15,50,1.0,421,30.0,33.1
8,16,0,1.0,421,30.0,33.1
8,16,10,1.0,421,30.0,33.2
8,16,20,1.0,324,29.5,33.2
8,16,30,1.0,324,29.5,33.2
8,16,40,1.0,324,29.5,33.3
8,16,50,1.0,229,28.9,33.3
8,17,0,1.0,229,28.9,33.3
8,17,10,1.0,229,28.9,33.3
8,17,20,0.0,136,28.1,33.4
8,17,30,0.0,136,28.1,33.4
8,17,40,0.0,136,28.1,33.4
8,17,50,0.0,49,27.4,33.4
8,18,0,0.0,49,27.4,33.4
8,18,10,0.0,49,27.4,33.3
8,18,20,0.0,7,26.4,33.4
8,18,30,0.0,7,26.4,33.3
8,18,40,0.0,7,26.4,33.3
8,18,50,0.0,0,25.8,33.3
8,19,0,0.0,0,25.8,33.2
8,19,10,0.0,0,25.8,33.2
8,19,20,0.0,0,25.2,33.1
8,19,30,0.0,0,25.2,33.1
8,19,40,0.0,0,25.2,33.0
8,19,50,0.0,0,24.8,33.0
8,20,0,0.0,0,24.8,33.0
8,20,10,0.0,0,24.8,32.9
8,20,20,0.0,0,24.3,32.9
8,20,30,0.0,0,24.3,32.9
8,20,40,0.0,0,24.3,32.8
8,20,50,0.0,0,24.1,32.8
8,21,0,0.0,0,24.1,32.8
8,21,10,0.0,0,24.1,32.7
8,21,20,0.0,0,24.0,32.7
8,21,30,0.0,0,24.0,32.7
8,21,40,0.0,0,24.0,32.7
8,21,50,0.0,0,23.6,32.7
8,22,0,0.0,0,23.6,32.6
8,22,10,0.0,0,23.6,32.6
8,22,20,0.0,0,23.3,32.6
8,22,30,0.0,0,23.3,32.5
8,22,40,0.0,0,23.3,32.5
8,22,50,0.0,0,23.2,32.5
8,23,0,0.0,0,23.2,32.5
8,23,10,0.0,0,23.2,32.5
8,23,20,0.0,0,22.9,32.5
8,23,30,0.0,0,22.9,32.4
8,23,40,0.0,0,22.9,32.4
8,23,50,0.0,0,22.8,32.4
8,0,0,0.0,0,22.8,32.4
8,0,10,0.0,0,22.8,32.3
8,0,20,0.0,0,22.6,32.3
8,0,30,0.0,0,22.6,32.3
8,0,40,0.0,0,22.6,32.3
8,0,50,0.0,0,22.3,32.3
8,1,0,0.0,0,22.3,32.2
8,1,10,0.0,0,22.3,32.3
8,1,20,0.0,0,22.1,32.2
8,1,30,0.0,0,22.1,32.2
8,1,40,0.0,0,22.1,32.2
8,1,50,0.0,0,21.7,32.2
8,2,0,0.0,0,21.7,32.2
8,2,10,0.0,0,21.7,32.2
8,2,20,0.0,0,21.5,32.1
8,2,30,0.0,0,21.5,32.1
8,2,40,0.0,0,21.5,32.1
8,2,50,0.0,0,21.1,32.1
8,3,0,0.0,0,21.1,32.1
8,3,10,0.0,0,21.1,32.0
8,3,20,0.0,0,20.9,32.0
8,3,30,0.0,0,20.9,32.0
8,3,40,0.0,0,20.9,32.0
8,3,50,0.0,0,20.8,32.0
8,4,0,0.0,0,20.8,32.0
8,4,10,0.0,0,20.8,31.9
8,4,20,0.0,0,20.8,31.9
8,4,30,0.0,0,20.8,31.9
8,4,40,0.0,0,20.8,31.9
8,4,50,0.0,13,20.6,31.9
8,5,0,0.0,13,20.6,31.8
8,5,10,0.0,13,20.6,31.9
8,5,20,0.0,36,21.1,31.8
8,5,30,0.0,36,21.1,31.8
8,5,40,1.0,36,21.1,31.8
8,5,50,1.0,120,21.9,31.9
8,6,0,1.0,120,21.9,31.9
8,6,10,1.0,120,21.9,32.0
8,6,20,1.0,245,22.6,32.0
8,6,30,1.0,245,22.6,32.1
8,6,40,1.0,245,22.6,32.2
8,6,50,1.0,341,24.6,32.3
8,7,0,1.0,341,24.6,32.4
8,7,10,1.0,341,24.6,32.4
8,7,20,1.0,438,25.9,32.5
8,7,30,1.0,438,25.9,32.6
8,7,40,1.0,438,25.9,32.7
8,7,50,1.0,527,27.0,32.8
8,8,0,1.0,527,27.0,32.8
8,8,10,1.0,527,27.0,32.9
8,8,20,1.0,610,27.9,32.9
8,8,30,0.0,610,27.9,33.0
8,8,40,0.0,610,27.9,33.0
8,8,50,0.0,685,29.4,33.0
8,9,0,0.0,685,29.4,33.1
8,9,10,0.0,685,29.4,33.1
8,9,20,1.0,749,30.5,33.1
8,9,30,0.0,749,30.5,33.1
8,9,40,0.0,749,30.5,33.2
8,9,50,0.0,798,31.7,33.2
8,10,0,0.0,798,31.7,33.1
8,10,10,0.0,798,31.7,33.1
8,10,20,0.0,851,32.5,33.1
8,10,30,1.0,851,32.5,33.1
8,10,40,1.0,851,32.5,33.1
8,10,50,1.0,804,32.0,33.1
8,11,0,1.0,804,32.0,33.1
8,11,10,1.0,804,32.0,33.1
8,11,20,1.0,883,31.7,33.1
8,11,30,1.0,883,31.7,33.2
8,11,40,1.0,883,31.7,33.2
8,11,50,1.0,885,31.8,33.2
8,12,0,1.0,885,31.8,33.2
8,12,10,1.0,885,31.8,33.2
8,12,20,1.0,871,31.6,33.2
8,12,30,1.0,871,31.6,33.3
8,12,40,1.0,871,31.6,33.3
8,12,50,1.0,838,31.5,33.3
8,13,0,1.0,838,31.5,33.3
8,13,10,1.0,838,31.5,33.3
8,13,20,1.0,800,32.1,33.3
8,13,30,1.0,800,32.1,33.4
8,13,40,1.0,800,32.1,33.4
8,13,50,1.0,653,32.1,33.4
8,14,0,1.0,653,32.1,33.4
8,14,10,1.0,653,32.1,33.4
8,14,20,1.0,704,32.5,33.4
8,14,30,1.0,704,32.5,33.5
8,14,40,1.0,704,32.5,33.5
8,14,50,1.0,591,32.5,33.5
8,15,0,1.0,591,32.5,33.6
8,15,10,1.0,591,32.5,33.6
8,15,20,1.0,414,31.8,33.6
8,15,30,1.0,414,31.8,33.7
8,15,40,1.0,414,31.8,33.8
8,15,50,1.0,442,31.8,33.8
8,16,0,1.0,442,31.8,33.8
8,16,10,1.0,442,31.8,33.9
8,16,20,1.0,332,31.4,33.9
8,16,30,1.0,332,31.4,34.0
8,16,40,1.0,332,31.4,34.0
8,16,50,1.0,231,30.2,34.0
8,17,0,1.0,231,30.2,34.1
8,17,10,1.0,231,30.2,34.1
8,17,20,0.0,136,29.2,34.1
8,17,30,0.0,136,29.2,34.1
8,17,40,0.0,136,29.2,34.1
8,17,50,0.0,47,28.1,34.1
8,18,0,0.0,47,28.1,34.1
8,18,10,0.0,47,28.1,34.1
8,18,20,0.0,7,27.0,34.1
8,18,30,0.0,7,27.0,34.1
8,18,40,0.0,7,27.0,34.0
8,18,50,0.0,0,26.3,34.0
8,19,0,0.0,0,26.3,34.0
8,19,10,0.0,0,26.3,33.9
8,19,20,0.0,0,25.7,33.9
8,19,30,0.0,0,25.7,33.8
8,19,40,0.0,0,25.7,33.8
8,19,50,0.0,0,25.3,33.8
8,20,0,0.0,0,25.3,33.7
8,20,10,0.0,0,25.3,33.7
8,20,20,0.0,0,24.8,33.7
8,20,30,0.0,0,24.8,33.7
8,20,40,0.0,0,24.8,33.6
8,20,50,0.0,0,24.6,33.6
8,21,0,0.0,0,24.6,33.6
8,21,10,0.0,0,24.6,33.5
8,21,20,0.0,0,24.3,33.5
8,21,30,0.0,0,24.3,33.5
8,21,40,0.0,0,24.3,33.4
8,21,50,0.0,0,23.9,33.4
8,22,0,0.0,0,23.9,33.4
8,22,10,0.0,0,23.9,33.3
8,22,20,0.0,0,23.5,33.3
8,22,30,0.0,0,23.5,33.3
8,22,40,0.0,0,23.5,33.3
8,22,50,0.0,0,23.4,33.2
8,23,0,0.0,0,23.4,33.2
8,23,10,0.0,0,23.4,33.2
8,23,20,0.0,0,22.9,33.2
8,23,30,0.0,0,22.9,33.1
8,23,40,0.0,0,22.9,33.1
8,23,50,0.0,0,22.5,33.1
8,0,0,0.0,0,22.5,33.1
8,0,10,0.0,0,22.5,33.1
8,0,20,0.0,0,22.2,33.1
8,0,30,0.0,0,22.2,33.1
8,0,40,0.0,0,22.2,33.0
8,0,50,0.0,0,21.9,33.0
8,1,0,0.0,0,21.9,33.0
8,1,10,0.0,0,21.9,33.0
8,1,20,0.0,0,21.6,33.0
8,1,30,0.0,0,21.6,32.9
8,1,40,0.0,0,21.6,32.9
8,1,50,0.0,0,21.1,32.9
8,2,0,0.0,0,21.1,32.9
8,2,10,0.0,0,21.1,32.8
8,2,20,0.0,0,20.8,32.8
8,2,30,0.0,0,20.8,32.8
8,2,40,0.0,0,20.8,32.8
8,2,50,0.0,0,20.6,32.8
8,3,0,0.0,0,20.6,32.7
8,3,10,0.0,0,20.6,32.7
8,3,20,0.0,0,20.5,32.7
8,3,30,0.0,0,20.5,32.7
8,3,40,0.0,0,20.5,32.7
8,3,50,0.0,0,20.1,32.6
8,4,0,0.0,0,20.1,32.6
8,4,10,0.0,0,20.1,32.6
8,4,20,0.0,0,19.9,32.6
8,4,30,0.0,0,19.9,32.6
8,4,40,0.0,0,19.9,32.5
8,4,50,0.0,18,20.1,32.5
8,5,0,0.0,18,20.1,32.5
8,5,10,0.0,18,20.1,32.5
8,5,20,0.0,38,20.7,32.4
8,5,30,0.0,38,20.7,32.4
8,5,40,1.0,38,20.7,32.4
8,5,50,1.0,168,21.5,32.5
8,6,0,1.0,168,21.5,32.5
8,6,10,1.0,168,21.5,32.6
8,6,20,1.0,144,22.6,32.7
8,6,30,1.0,144,22.6,32.7
8,6,40,1.0,144,22.6,32.8
8,6,50,0.0,50,21.3,32.9
8,7,0,0.0,50,21.3,32.9
8,7,10,0.0,50,21.3,33.0
8,7,20,0.0,421,23.8,32.9
8,7,30,0.0,421,23.8,32.9
8,7,40,1.0,421,23.8,32.9
8,7,50,1.0,535,27.1,32.9
8,8,0,1.0,535,27.1,33.0
8,8,10,0.0,535,27.1,33.0
8,8,20,1.0,616,28.7,33.1
8,8,30,1.0,616,28.7,33.2
8,8,40,0.0,616,28.7,33.2
8,8,50,0.0,675,29.9,33.3
8,9,0,0.0,675,29.9,33.3
8,9,10,0.0,675,29.9,33.4
8,9,20,0.0,631,31.4,33.4
8,9,30,0.0,631,31.4,33.4
8,9,40,0.0,631,31.4,33.2
8,9,50,0.0,805,32.4,32.4
8,10,0,0.0,805,32.4,32.1
8,10,10,1.0,805,32.4,31.5
8,10,20,1.0,861,32.8,31.3
8,10,30,1.0,861,32.8,30.9
8,10,40,1.0,861,32.8,30.8
8,10,50,1.0,877,32.6,30.4
8,11,0,1.0,877,32.6,30.3
8,11,10,1.0,877,32.6,30.0
8,11,20,1.0,917,32.4,30.0
8,11,30,1.0,917,32.4,29.6
8,11,40,1.0,917,32.4,29.6
8,11,50,1.0,898,32.8,29.3
8,12,0,1.0,898,32.8,29.3
8,12,10,1.0,898,32.8,29.0
8,12,20,1.0,888,32.2,29.1
8,12,30,1.0,888,32.2,28.8
8,12,40,1.0,888,32.2,28.8
8,12,50,1.0,862,32.2,28.6
8,13,0,1.0,862,32.2,28.7
8,13,10,1.0,862,32.2,28.4
8,13,20,1.0,583,31.6,28.5
8,13,30,1.0,583,31.6,28.2
8,13,40,1.0,583,31.6,28.3
8,13,50,1.0,675,31.4,28.1
8,14,0,1.0,675,31.4,28.2
8,14,10,1.0,675,31.4,27.9
8,14,20,1.0,707,32.0,28.0
8,14,30,1.0,707,32.0,27.8
8,14,40,1.0,707,32.0,27.8
8,14,50,1.0,603,32.0,27.6
8,15,0,1.0,603,32.0,27.7
8,15,10,1.0,603,32.0,27.5
8,15,20,1.0,516,31.8,27.6
8,15,30,1.0,516,31.8,27.4
8,15,40,1.0,516,31.8,27.5
8,15,50,1.0,427,31.4,27.3
8,16,0,1.0,427,31.4,27.4
8,16,10,1.0,427,31.4,27.2
8,16,20,1.0,330,30.8,27.2
8,16,30,1.0,330,30.8,27.2
8,16,40,1.0,330,30.8,27.2
8,16,50,1.0,233,30.2,27.1
8,17,10,1.0,233,30.2,27.0
8,17,20,1.0,140,29.6,27.0
8,17,30,1.0,140,29.6,26.9
8,17,40,0.0,140,29.6,26.8
8,17,50,0.0,49,28.6,26.8
8,18,0,0.0,49,28.6,26.7
8,18,10,0.0,49,28.6,26.7
8,18,20,0.0,4,27.3,26.5
8,18,30,0.0,4,27.3,26.6
8,18,40,0.0,4,27.3,26.4
8,18,50,0.0,0,26.0,26.5
8,19,0,0.0,0,26.0,26.7
8,19,10,0.0,0,26.0,27.2
8,19,20,0.0,0,25.3,27.5
8,19,30,0.0,0,25.3,27.7
8,19,40,0.0,0,25.3,27.9
8,19,50,0.0,0,24.9,28.1
8,20,0,0.0,0,24.9,28.3
8,20,10,0.0,0,24.9,28.4
8,20,20,0.0,0,24.7,28.6
8,20,30,0.0,0,24.7,28.7
8,20,40,0.0,0,24.7,28.9
8,20,50,0.0,0,24.4,29.0
8,21,0,0.0,0,24.4,29.1
8,21,10,0.0,0,24.4,29.2
8,21,20,0.0,0,24.1,29.3
8,21,30,0.0,0,24.1,29.4
8,21,40,0.0,0,24.1,29.5
8,21,50,0.0,0,23.6,29.6
8,22,0,0.0,0,23.6,29.7
8,22,10,0.0,0,23.6,29.8
8,22,20,0.0,0,23.3,29.9
8,22,30,0.0,0,23.3,29.9
8,22,40,0.0,0,23.3,30.0
8,22,50,0.0,0,22.9,30.1
8,23,0,0.0,0,22.9,30.1
8,23,10,0.0,0,22.9,30.2
8,23,20,0.0,0,22.4,30.2
8,23,30,0.0,0,22.4,30.3
8,23,40,0.0,0,22.4,30.3
8,23,50,0.0,0,22.0,30.3
8,0,0,0.0,0,22.0,30.4
8,0,10,0.0,0,22.0,30.4
8,0,20,0.0,0,21.7,30.4
8,0,30,0.0,0,21.7,30.4
8,0,40,0.0,0,21.7,30.5
8,0,50,0.0,0,21.3,30.5
8,1,0,0.0,0,21.3,30.5
8,1,10,0.0,0,21.3,30.5
8,1,20,0.0,0,21.2,30.6
8,1,30,0.0,0,21.2,30.6
8,1,40,0.0,0,21.2,30.6
8,1,50,0.0,0,20.7,30.6
8,2,0,0.0,0,20.7,30.6
8,2,10,0.0,0,20.7,30.6
8,2,20,0.0,0,20.1,30.7
8,2,30,0.0,0,20.1,30.7
8,2,40,0.0,0,20.1,30.7
8,2,50,0.0,0,20.2,30.7
8,3,0,0.0,0,20.2,30.7
8,3,10,0.0,0,20.2,30.7
8,3,20,0.0,0,20.7,30.7
8,3,30,0.0,0,20.7,30.7
8,3,40,0.0,0,20.7,30.7
8,3,50,0.0,0,21.3,30.7
8,4,0,0.0,0,21.3,30.7
8,4,10,0.0,0,21.3,30.7
8,4,20,0.0,0,21.4,30.7
8,4,30,0.0,0,21.4,30.7
8,4,40,0.0,0,21.4,30.7
8,4,50,0.0,13,21.5,30.7
8,5,0,0.0,13,21.5,30.8
8,5,10,0.0,13,21.5,30.7
8,5,20,0.0,46,21.1,30.8
8,5,30,0.0,46,21.1,30.8
8,5,40,0.0,46,21.1,30.8
8,5,50,0.0,77,21.8,30.8
8,6,0,0.0,77,21.8,30.8
8,6,10,0.0,77,21.8,30.9
8,6,20,0.0,117,23.2,30.9
8,6,30,0.0,117,23.2,30.9
8,6,40,0.0,117,23.2,30.9
8,6,50,0.0,287,24.8,31.0
8,7,0,0.0,287,24.8,31.0
8,7,10,1.0,287,24.8,31.0
8,7,20,1.0,398,26.5,31.0
8,7,30,1.0,398,26.5,31.1
8,7,40,1.0,398,26.5,31.2
8,7,50,1.0,488,28.1,31.3
8,8,0,0.0,488,28.1,31.4
8,8,10,1.0,488,28.1,31.4
8,8,20,0.0,542,29.0,31.5
8,8,30,1.0,542,29.0,31.6
8,8,40,1.0,542,29.0,31.7
8,8,50,1.0,710,30.4,31.8
8,9,0,0.0,710,30.4,31.8
8,9,10,1.0,710,30.4,31.9
8,9,20,1.0,453,29.4,32.0
8,9,30,1.0,453,29.4,32.0
8,9,40,1.0,453,29.4,31.9
8,9,50,0.0,133,28.0,31.1
8,10,0,1.0,133,28.0,30.8
8,10,10,0.0,133,28.0,30.3
8,10,20,0.0,289,27.7,30.1
8,10,30,0.0,289,27.7,29.6
8,10,40,0.0,289,27.7,29.5
8,10,50,0.0,365,28.3,29.1
8,11,0,1.0,365,28.3,29.1
8,11,10,1.0,365,28.3,28.7
8,11,20,0.0,372,28.0,28.7
8,11,30,1.0,372,28.0,28.4
8,11,40,1.0,372,28.0,28.4
8,11,50,1.0,318,28.9,28.1
8,12,0,1.0,318,28.9,28.0
8,12,10,1.0,318,28.9,27.8
8,12,20,0.0,333,28.8,27.7
8,12,30,1.0,333,28.8,27.5
8,12,40,1.0,333,28.8,27.5
8,12,50,1.0,399,29.2,27.3
8,13,0,0.0,399,29.2,27.2
8,13,10,1.0,399,29.2,27.1
8,13,20,1.0,340,29.1,27.0
8,13,30,0.0,340,29.1,27.0
8,13,40,0.0,340,29.1,26.8
8,13,50,1.0,628,30.0,26.9
8,14,0,1.0,628,30.0,26.6
8,14,10,1.0,628,30.0,26.7
8,14,20,1.0,607,31.6,26.5
8,14,30,1.0,607,31.6,26.6
8,14,40,1.0,607,31.6,26.5
8,14,50,1.0,549,31.7,26.6
8,15,0,1.0,549,31.7,26.4
8,15,10,1.0,549,31.7,26.5
8,15,20,1.0,500,31.6,26.4
8,15,30,1.0,500,31.6,26.5
8,15,40,1.0,500,31.6,26.3
8,15,50,1.0,408,30.9,26.4
8,16,0,1.0,408,30.9,26.3
8,16,10,1.0,408,30.9,26.3
8,16,20,1.0,305,30.2,26.3
8,16,30,1.0,305,30.2,26.2
8,16,40,1.0,305,30.2,26.2
8,16,50,1.0,115,28.8,26.1
8,17,0,0.0,115,28.8,26.2
8,17,10,0.0,115,28.8,26.0
8,17,20,0.0,100,27.5,26.1
8,17,30,0.0,100,27.5,25.8
8,17,40,0.0,100,27.5,26.0
8,17,50,0.0,47,26.8,25.8
8,18,0,0.0,47,26.8,25.9
8,18,10,0.0,47,26.8,25.7
8,18,20,0.0,8,25.9,25.9
8,18,40,0.0,8,25.9,26.8
8,18,50,0.0,0,25.4,27.0
8,19,0,0.0,0,25.4,27.2
8,19,10,0.0,0,25.4,27.4
8,19,20,0.0,0,25.1,27.6
8,19,30,0.0,0,25.1,27.8
8,19,40,0.0,0,25.1,27.9
8,19,50,0.0,0,24.7,28.1
8,20,0,0.0,0,24.7,28.2
8,20,10,0.0,0,24.7,28.3
8,20,20,0.0,0,24.5,28.4
8,20,30,0.0,0,24.5,28.5
8,20,40,0.0,0,24.5,28.7
8,20,50,0.0,0,24.4,28.8
8,21,0,0.0,0,24.4,28.9
8,21,10,0.0,0,24.4,28.9
8,21,20,0.0,0,24.3,29.0
8,21,30,0.0,0,24.3,29.1
8,21,40,0.0,0,24.3,29.2
8,21,50,0.0,0,23.9,29.3
8,22,0,0.0,0,23.9,29.3
8,22,10,0.0,0,23.9,29.4
8,22,20,0.0,0,23.7,29.5
8,22,30,0.0,0,23.7,29.5
8,22,40,0.0,0,23.7,29.6
8,22,50,0.0,0,23.7,29.7
8,23,0,0.0,0,23.7,29.7
8,23,10,0.0,0,23.7,29.8
8,23,20,0.0,0,23.5,29.8
8,23,30,0.0,0,23.5,29.9
8,23,40,0.0,0,23.5,29.9
8,23,50,0.0,0,23.3,29.9
8,0,0,0.0,0,23.3,30.0
8,0,10,0.0,0,23.3,30.0
8,0,20,0.0,0,22.7,30.0
8,0,30,0.0,0,22.7,30.0
8,0,40,0.0,0,22.7,30.1
8,0,50,0.0,0,22.5,30.1
8,1,0,0.0,0,22.5,30.1
8,1,10,0.0,0,22.5,30.1
8,1,20,0.0,0,22.3,30.1
8,1,30,0.0,0,22.3,30.1
8,1,40,0.0,0,22.3,30.2
8,1,50,0.0,0,22.2,30.1
8,2,0,0.0,0,22.2,30.2
8,2,10,0.0,0,22.2,30.2
8,2,20,0.0,0,22.0,30.2
8,2,30,0.0,0,22.0,30.2
8,2,40,0.0,0,22.0,30.2
8,2,50,0.0,0,21.5,30.2
8,3,0,0.0,0,21.5,30.2
8,3,10,0.0,0,21.5,30.2
8,3,30,0.0,0,21.3,30.2
8,3,40,0.0,0,21.3,30.2
8,3,50,0.0,0,21.0,30.2
8,4,0,0.0,0,21.0,30.2
8,4,10,0.0,0,21.0,30.2
8,4,20,0.0,0,20.8,30.2
8,4,30,0.0,0,20.8,30.2
8,4,40,0.0,0,20.8,30.2
8,5,0,0.0,11,20.7,30.3
8,5,10,0.0,11,20.7,30.3
8,5,20,0.0,39,20.5,30.3
8,5,30,0.0,39,20.5,30.3
8,5,40,0.0,39,20.5,30.3
8,5,50,0.0,100,22.0,30.3
8,6,0,1.0,100,22.0,30.4
8,6,10,1.0,100,22.0,30.4
8,6,20,1.0,225,22.9,30.5
8,6,30,1.0,225,22.9,30.6
8,6,40,1.0,225,22.9,30.7
8,6,50,1.0,324,25.1,30.8
8,7,0,1.0,324,25.1,30.9
8,7,10,1.0,324,25.1,31.0
8,7,20,1.0,422,26.6,31.1
8,7,30,1.0,422,26.6,31.2
8,7,40,1.0,422,26.6,31.3
8,7,50,1.0,514,28.1,31.5
8,8,0,1.0,514,28.1,31.6
8,8,10,1.0,514,28.1,31.6
8,8,20,1.0,593,29.2,31.7
8,8,30,0.0,593,29.2,31.8
8,8,40,0.0,593,29.2,31.9
8,8,50,0.0,664,30.5,31.9
8,9,0,0.0,664,30.5,32.0
8,9,10,0.0,664,30.5,32.1
8,9,20,0.0,739,31.0,32.1
8,9,30,0.0,739,31.0,32.1
8,9,40,0.0,739,31.0,32.1
8,9,50,0.0,796,31.2,32.1
8,10,0,0.0,796,31.2,32.2
8,10,10,0.0,796,31.2,32.2
8,10,20,1.0,840,31.9,32.3
8,10,30,1.0,840,31.9,32.3
8,10,40,1.0,840,31.9,32.3
8,10,50,1.0,866,32.2,32.3
8,11,0,1.0,866,32.2,32.3
8,11,10,1.0,866,32.2,31.4
8,11,20,1.0,878,32.6,31.2
8,11,30,1.0,878,32.6,30.6
8,11,40,1.0,878,32.6,30.5
8,11,50,1.0,872,32.3,30.0
8,12,0,1.0,872,32.3,30.0
8,12,10,1.0,872,32.3,29.7
8,12,20,1.0,857,31.8,29.6
8,12,30,1.0,857,31.8,29.4
8,12,40,1.0,857,31.8,29.4
8,12,50,1.0,829,31.3,29.1
8,13,0,1.0,829,31.3,29.0
8,13,10,1.0,829,31.3,28.7
8,13,20,1.0,776,31.7,28.8
8,13,30,1.0,776,31.7,28.6
8,13,40,1.0,776,31.7,28.6
8,13,50,1.0,727,31.4,28.4
8,14,0,1.0,727,31.4,28.4
8,14,10,1.0,727,31.4,28.2
8,14,20,1.0,666,31.7,28.2
8,14,30,1.0,666,31.7,28.0
8,14,40,1.0,666,31.7,28.0
8,14,50,1.0,571,31.1,27.9
8,15,0,1.0,571,31.1,27.9
8,15,10,1.0,571,31.1,27.7
8,15,20,1.0,493,30.8,27.7
8,15,30,1.0,493,30.8,27.6
8,15,40,1.0,493,30.8,27.6
8,15,50,1.0,382,29.8,27.4
8,16,0,1.0,382,29.8,27.3
8,16,10,1.0,382,29.8,27.2
8,16,20,1.0,260,28.9,27.1
8,16,30,0.0,260,28.9,27.0
8,16,40,0.0,260,28.9,26.9
8,16,50,1.0,142,28.1,26.9
8,17,0,1.0,142,28.1,26.8
8,17,10,0.0,142,28.1,26.8
